NUMBER,STREET,CITY,STATE,POSTCODE,UNIT
3041.0,W 56 PL S,TULSA,OK,74107,
5151.0,S LEWIS AV E,TULSA,OK,741033202,
4017.0,E UTE ST N,OWASSO,OK,74055,
847.0,N FLORENCE PL E,TULSA,OK,74110,
8976.0,E 95 PL S,TULSA,OK,74133,
318.0,N 15 ST W,COLLINSVILLE,OK,740212213,
229.0,E JACKSON ST S,BROKEN ARROW,OK,740125611,
4302.0,E 116 ST N,TULSA,OK,74127,
9102.0,N 100 AV E,OWASSO,OK,74055,
14820.0,S TOLEDO AV E,BIXBY,OK,740088002,
402.0,S OLYMPIA AV W,TULSA,OK,741057605,
2775.0,S 96 AV E,TULSA,OK,74129,
1641.0,S ASH PL W,BROKEN ARROW,OK,740125402,
3463.0,E 143 CT S,BIXBY,OK,740081145,
17974.0,N 129 AV E,COLLINSVILLE,OK,740214920,
4481.0,S 248 AV W,MANNFORD,OK,740443072,
14186.0,E 26 ST S,TULSA,OK,741371629,
900.0,N GARFIELD AV W,SAND SPRINGS,OK,740637816,
705.0,N GRANT AV W,SAND SPRINGS,OK,740638157,
169.0,S 166 AV E,CATOOSA,OK,740152836,
2503.0,E 30 PL N,TULSA,OK,741061615,
1124.0,W OAK ST N,COLLINSVILLE,OK,740215975,
2143.0,S OLYMPIA AV W,TULSA,OK,741010397,
5104.0,S MAPLE AV W,BROKEN ARROW,OK,740114220,
609.0,S OAK AV W,BROKEN ARROW,OK,74012,
12116.0,N 95 AV E,COLLINSVILLE,OK,740215035,
700.0,S ROCKFORD RD,ARDMORE,OK,73401,
12716.0,E 130 ST S,BROKEN ARROW,OK,74012,
3104.0,S SADDLEROCK RD E,SAND SPRINGS,OK,74063,
3763.0,W 42 PL S,TULSA,OK,74159,
1618.0,MT WASHINGTON RD,ARDMORE,OK,73401,
1923.0,W 51 ST S,TULSA,OK,741368701,
110.0,S MEMORIAL DR E,TULSA,OK,741582253,
302.0,S SKYLANE CT W,SAND SPRINGS,OK,74063,
8933.0,E MARSHALL PL N,FT WORTH,OK,761371054,
1123.0,E 133 ST S,GLENPOOL,OK,74033,
10718.0,S 70 AV E,TULSA,OK,741337113,
3502.0,S CHESTNUT AV W,SAND SPRINGS,OK,740637011,
1872.0,E 16 ST S,TULSA,OK,741044903,
12743.0,S MAPLEWOOD AV E,OWASSO,OK,740555340,
3708.0,W ARCHER ST N,TULSA,OK,74127,
2724.0,S JOPLIN AV E,BROKEN ARROW,OK,74012,
8619.0,S 91 AV E,TULSA,OK,741335654,
706.0,W 35 PL S,SAND SPRINGS,OK,74063,
6334.0,E 3 ST S,TULSA,OK,741323228,
1110.0,A ST NE,ARDMORE,OK,73401,
1543.0,E 67 ST S,TULSA,OK,74136,
36.0,S TOLEDO AV E,TULSA,OK,74112,
3639.0,S KNOXVILLE AV E,TULSA,OK,74114,
9044.0,E 140 ST S,TULSA,OK,741330109,
2238.0,N YORKTOWN AV E,TULSA,OK,74110,
519.0,W TOLEDO PL S,BROKEN ARROW,OK,74012,
4007.0,W TUCSON PL S,BROKEN ARROW,OK,74011,
3209.0,W 41 ST S,TULSA,OK,741075941,
4111.0,S 70 AV E,TULSA,OK,74137,
1909.0,W UNION ST N,COLLINSVILLE,OK,740211773,
506.0,N 42 AV W,TULSA,OK,741275811,
1604.0,S 107 AV E,TULSA,OK,74128,
1108.0,W 117 CT S,UNIONVILLE,OK,225670148,
620.0,E 126 ST S,TULSA,OK,741366655,
,E 4 ST S,SKIATOOK,OK,74070,
18131.0,S PEORIA AV E,MOUNDS,OK,740475728,
625.0,NORTHWEST BLVD,ARDMORE,OK,73401,
11912.0,N 109 AV E,COLLINSVILLE,OK,74021,
1315.0,S INDIANAPOLIS AV E,TULSA,OK,741125823,
232.0,E HAZEL BV S,TULSA,OK,741143926,
611.0,E 133 PL S,OKMULGEE,OK,74447,
1521.0,E 75 CT S,TULSA,OK,741336724,
1912.0,S 117 AV E,TULSA,OK,74128,
12324.0,E 69 ST N,OWASSO,OK,74055,
2431.0,N LANSING AV E,TULSA,OK,741125411,
819.0,N NEW HAVEN AV E,TULSA,OK,74115,
1928.0,W PITTSBURG CT S,BROKEN ARROW,OK,74012,
7055.0,E 59 ST S,TULSA,OK,74145,
