NUMBER,STREET,CITY,STATE,POSTCODE,UNIT
6404.0,BENT TREE CIR,FARMINGTON,NM,87402,
2010.0,24TH ST,LOS ALAMOS,NM,87544,
1613.0,BEN HUR DR,Santa Fe,NM,87501,
6013.0,JAGUAR DR,Santa Fe,NM,87507,
302.0,BLOOMFIELD,BLOOMFIELD,NM,87413,
520.0,S SCHWARTZ AVE,FARMINGTON,NM,87401,
663.0,BISHOPS LODGE RD,Santa Fe,NM,87501,23.0
2001.0,HOPEWELL ST,Santa Fe,NM,87505,
4650.0,AIRPORT RD,Santa Fe,NM,87507,91.0
9.0,LOS ALTOS RD,ARROYO SECO,NM,87514,
801.0,BISHOP LN,FARMINGTON,NM,87401,
28.0,CUCHILLA RD,RANCHOS DE TAOS,NM,87557,
1610.0,SONRISA,LOS ALAMOS,NM,87544,
120.0,35TH ST,LOS ALAMOS,NM,87544,
1426.0,S BUTLER AVE,FARMINGTON,NM,87401,
1537.0,CAMINO LA CANADA,Santa Fe,NM,87501,
2500.0,W APACHE ST,FARMINGTON,NM,87401,
4000.0,LA CARRERA,Santa Fe,NM,87507,
1228.0,APACHE AVE,Santa Fe,NM,87505,
1708.0,E 23RD ST,FARMINGTON,NM,87401,
1925.0,ASPEN DR,Santa Fe,NM,87505,
